gene	gc
NXT1	0.52225
GZF1	0.554
CSTL1	0.4775
CST8	0.424
CSTT	0.4785
FLJ33581	0.4505
SYNDIG1	0.57375
CST7	0.488
ENTPD6	0.5545
PYGB	0.54225
GINS1	0.481
LOC100134868	0.47075
FAM182A	0.44625
FRG1B	0.4625
DEFB115	0.4415
DEFB118	0.44625
DEFB123	0.48975
REM1	0.54925
LINC00028	0.51625
HM13	0.52475
PSIMCT-1	0.48325
ID1	0.55075
MIR3193	0.554
COX4I2	0.55525
TPX2	0.471
MYLK2	0.541
TTLL9	0.5705
XKR7	0.5605
C20orf160	0.49475
HCK	0.544
TM9SF4	0.46275
POFUT1	0.53925
KIF3B	0.492
ASXL1	0.5505
LOC149950	0.587
DNMT3B	0.59825
DNMT3B	0.56625
MAPRE1	0.54475
BPIFB2	0.52975
BPIFB6	0.531
BPIFB3	0.5365
BPIFB4	0.483
BPIFA2	0.49375
BPIFA4P	0.448
BPIFA3	0.48925
BPIFA1	0.486
BPIFB1	0.519
CBFA2T2	0.52675
CBFA2T2	0.39325
C20orf144	0.58625
ACTL10	0.59475
ZNF341	0.56525
CHMP4B	0.518
RALY	0.574
MIR4755	0.45225
ASIP	0.44575
ITCH	0.52025
MIR644A	0.37525
DYNLRB1	0.4945
MAP1LC3A	0.536
MAP1LC3A	0.56025
TP53INP2	0.565
ACSS2	0.535
ACSS2	0.5375
MYH7B	0.518
MIR499A	0.5465
PROCR	0.44725
MMP24	0.5405
CEP250	0.5125
ERGIC3	0.4835
SPAG4	0.55975
ROMO1	0.508
PHF20	0.52125
C20orf152	0.4405
EPB41L1	0.542
EPB41L1	0.5855
EPB41L1	0.604
C20orf4	0.471
DLGAP4	0.5415
DLGAP4	0.5955
DLGAP4	0.59225
MYL9	0.57225
TGIF2	0.59875
TGIF2	0.6035
TGIF2	0.622
TGIF2-C20ORF24	0.622
C20orf24	0.532
C20orf118	0.4795
RPN2	0.49425
MANBAL	0.4765
SRC	0.552
SRC	0.59975
NNAT	0.537
LOC100287792	0.47
CTNNBL1	0.46425
VSTM2L	0.619
RPRD1B	0.48875
BPI	0.50475
LBP	0.50125
SNHG11	0.51675
SNORA39	0.519
SNORA60	0.52075
RALGAPB	0.482
ADIG	0.50275
ARHGAP40	0.52275
SLC32A1	0.596
ACTR5	0.5125
PPP1R16B	0.5655
FAM83D	0.54325
DHX35	0.45575
TOP1	0.53525
PLCG1	0.61575
LPIN3	0.5385
SRSF6	0.5505
L3MBTL1	0.526
L3MBTL1	0.554
SGK2	0.5095
SGK2	0.52575
SGK2	0.54125
IFT52	0.494
MYBL2	0.569
TOX2	0.56825
TOX2	0.632
TOX2	0.47875
LOC100505783	0.49025
LOC100505783	0.49675
LOC100505783	0.49725
GDAP1L1	0.51825
GDAP1L1	0.52025
R3HDML	0.523
HNF4A	0.48775
HNF4A	0.53175
MIR3646	0.5195
TTPAL	0.496
PKIG	0.505
WISP2	0.5035
KCNK15	0.55025
YWHAB	0.51375
PABPC1L	0.48575
STK4	0.4955
PI3	0.44175
SEMG1	0.3815
SEMG2	0.392
RBPJL	0.5675
SYS1	0.49425
SYS1	0.50375
SYS1-DBNDD2	0.505
DBNDD2	0.573
DBNDD2	0.57375
DBNDD2	0.57975
DBNDD2	0.579
DBNDD2	0.5825
DBNDD2	0.5905
PIGT	0.43275
WFDC2	0.56075
WFDC10A	0.40325
WFDC13	0.40925
SPINT4	0.39
DNTTIP1	0.51175
UBE2C	0.51325
UBE2C	0.51175
SNX21	0.53825
ZSWIM3	0.518
ZSWIM1	0.47075
CTSA	0.582
PCIF1	0.554
MMP9	0.5205
SLC12A5	0.54375
SLC12A5	0.57825
CD40	0.534
SLC2A10	0.53375
EYA2	0.4945
MIR3616	0.492
LOC100131496	0.50475
NCOA3	0.498
LINC00494	0.5195
ARFGEF2	0.537
CSE1L	0.523
DDX27	0.50575
ZNFX1-AS1	0.53675
ZNFX1-AS1	0.537
SNORD12C	0.54175
SNORD12B	0.5055
SNORD12	0.47525
SLC9A8	0.5075
RNF114	0.506
SNAI1	0.593
CEBPB	0.653
LOC284751	0.53925
PTPN1	0.5185
MIR645	0.4795
PARD6B	0.56425
BCAS4	0.53875
MOCS3	0.5
TSHZ2	0.491
TSHZ2	0.424
PFDN4	0.49325
DOK5	0.50175
MC3R	0.478
FAM210B	0.5255
CSTF1	0.48775
CSTF1	0.4885
CSTF1	0.48725
CASS4	0.44275
CASS4	0.44075
C20orf43	0.45125
FAM209A	0.4835
FAM209B	0.49325
TFAP2C	0.62375
SPO11	0.45825
MIR5095	0.403
RAE1	0.5345
RAE1	0.5135
RBM38	0.66075
PCK1	0.49375
MIR4532	0.5365
C20orf85	0.48225
RAB22A	0.5515
VAPB	0.47275
LOC149773	0.57625
STX16	0.59125
STX16-NPEPL1	0.59125
NPEPL1	0.4295
NPEPL1	0.584
GNAS	0.5505
GNAS	0.613
GNAS	0.569
GNAS	0.718
TH1L	0.545
TUBB1	0.4985
ZNF831	0.5425
EDN3	0.5645
PHACTR3	0.6085
PHACTR3	0.58575
PHACTR3	0.5235
PHACTR3	0.49775
FAM217B	0.535
FAM217B	0.535
CDH26	0.39825
CDH26	0.475
C20orf197	0.485
LOC284757	0.4455
MIR4533	0.48475
CDH4	0.63975
CDH4	0.47525
CDH4	0.572
LSM14B	0.62425
SS18L1	0.62375
GTPBP5	0.47375
OSBPL2	0.616
ADRM1	0.614
RPS21	0.5595
C20orf166	0.65425
MIR1-1	0.62475
MIR133A2	0.62625
SLCO4A1	0.61175
NTSR1	0.644
C20orf20	0.6435
OGFR	0.6305
COL9A3	0.66575
DPH3P1	0.4705
C20orf11	0.5785
SLC17A9	0.5965
LOC63930	0.655
LOC100144597	0.51775
HAR1A	0.60025
MIR124-3	0.704
BIRC7	0.6305
MIR3196	0.6445
FLJ16779	0.65175
ARFGAP1	0.56725
MIR4326	0.634
COL20A1	0.64625
PPDPF	0.687
C20orf195	0.6045
RTEL1	0.57175
RTEL1-TNFRSF6B	0.57175
TNFRSF6B	0.66175
ZGPAT	0.636
ZGPAT	0.63375
LIME1	0.661
SLC2A4RG	0.73975
ABHD16B	0.60775
TPD52L2	0.59425
LOC100505815	0.519
DNAJC5	0.558
MIR941-1	0.53125
MIR941-3	0.53125
MIR941-4	0.53175
MIR941-3	0.535
MIR941-4	0.535
MIR941-2	0.54075
MIR941-3	0.54075
MIR941-4	0.5425
UCKL1-AS1	0.60875
PRPF6	0.618
LINC00176	0.5905
TCEA2	0.62075
TCEA2	0.5995
OPRL1	0.6525
OPRL1	0.62475
MYT1	0.47525
PCMTD2	0.53775
LINC00266-1	0.561
MIR3648	0.37
MIR3687	0.419
ANKRD30BP2	0.52125
POTED	0.4845
RBM11	0.4135
ABCC13	0.4215
SAMSN1-AS1	0.368
USP25	0.46575
LINC00478	0.367
LINC00478	0.3425
MIR99A	0.31925
MIRLET7C	0.3125
MIR125B2	0.36525
C21orf37	0.4115
CXADR	0.534
CHODL	0.4025
CHODL	0.46075
CHODL	0.43975
NCAM2	0.4995
RNU6-67	0.323
LINC00308	0.322
LOC339622	0.439
MIR155HG	0.46725
MIR155	0.3355
JAM2	0.48475
GABPA	0.514
GABPA	0.51325
MIR4759	0.379
LINC00113	0.377
LINC00314	0.3485
LINC00161	0.37475
USP16	0.46875
C21orf7	0.42025
LINC00189	0.38875
BACH1	0.549
BACH1	0.5525
BACH1	0.39225
GRIK1-AS2	0.38275
GRIK1-AS1	0.40575
KRTAP13-1	0.40675
KRTAP13-4	0.37125
KRTAP15-1	0.37225
KRTAP6-3	0.36325
KRTAP22-1	0.36825
KRTAP20-1	0.3525
KRTAP20-4	0.341
KRTAP20-2	0.34325
KRTAP20-3	0.38375
SOD1	0.51725
HUNK	0.58975
MRAP	0.37175
C21orf119	0.49175
FAM176C	0.58475
GCFC1-AS1	0.505
C21orf49	0.467
OLIG2	0.587
OLIG1	0.5775
IFNAR2	0.501
IL10RB	0.518
IFNAR1	0.408
IFNGR2	0.56825
SON	0.475
ITSN1	0.5375
LOC100506334	0.45375
MRPS6	0.586
SLC5A3	0.5865
LINC00310	0.41025
KCNE2	0.45175
FAM165B	0.51325
CLIC6	0.58825
LOC100506385	0.50875
MIR802	0.41375
CBR1	0.46625
CBR3	0.53875
DOPEY2	0.452
MORC3	0.527
CHAF1B	0.50275
SIM2	0.66875
DSCR6	0.56825
TTC3	0.55875
TTC3	0.384
DSCR9	0.505
DYRK1A	0.61775
DYRK1A	0.33875
DYRK1A	0.332
DYRK1A	0.332
DSCR8	0.4115
DSCR10	0.48175
KCNJ15	0.412
KCNJ15	0.4125
KCNJ15	0.4225
ETS2	0.55775
ETS2	0.559
BRWD1-AS1	0.5425
WRB	0.493
WRB	0.54025
SH3BGR	0.4825
SH3BGR	0.42875
B3GALT5	0.50075
IGSF5	0.45925
PCP4	0.486
DSCAM-AS1	0.43525
DSCAM-AS1	0.43525
MIR3197	0.57375
BACE2	0.58125
FAM3B	0.498
MX2	0.53475
MX1	0.5215
MX1	0.54075
MX1	0.53975
LINC00111	0.49925
LINC00112	0.54625
ZNF295-AS1	0.53375
UMODL1	0.556
UMODL1	0.46675
ABCG1	0.41875
ABCG1	0.42275
ABCG1	0.5235
ABCG1	0.58725
ABCG1	0.559
UBASH3A	0.4685
SLC37A1	0.426
PDE9A	0.6125
NDUFV3	0.513
PKNOX1	0.61275
CRYAA	0.579
LINC00319	0.62125
RRP1B	0.5775
PDXK	0.62975
RRP1	0.5535
AGPAT3	0.61125
AGPAT3	0.57425
TRAPPC10	0.5675
PWP2	0.50275
C21orf33	0.57625
AIRE	0.6365
PFKL	0.61
PFKL	0.60975
TRPM2	0.569
LRRC3	0.53975
C21orf90	0.55475
KRTAP10-4	0.5825
KRTAP10-7	0.5295
KRTAP10-8	0.5355
KRTAP10-9	0.56275
KRTAP10-10	0.55175
KRTAP10-11	0.49775
KRTAP12-3	0.4925
KRTAP10-12	0.56825
LOC100505746	0.57875
FAM207A	0.51925
ADARB1	0.6445
LOC642852	0.599
COL18A1	0.66925
COL18A1	0.61825
PCBP3	0.4345
COL6A1	0.604
COL6A2	0.661
MCM3AP-AS1	0.57325
YBEY	0.503
PCNT	0.61925
DIP2A	0.58275
DIP2A-IT1	0.423
PRMT2	0.49475
TPTEP1	0.555
HSFY1P1	0.34925
CECR7	0.54625
IL17RA	0.5715
CECR5-AS1	0.54025
CECR2	0.43525
SLC25A18	0.49225
BCL2L13	0.503
FLJ41941	0.41975
PEX26	0.49575
PEX26	0.49525
TUBA8	0.5585
USP18	0.474
DGCR6	0.583
DGCR5	0.66625
DGCR9	0.50875
DGCR10	0.4635
TSSK2	0.554
MRPL40	0.587
CDC45	0.48825
CDC45	0.488
SEPT5	0.61575
SEPT5-GP1BB	0.66375
SEPT5	0.668
SEPT5-GP1BB	0.6675
GP1BB	0.67575
TBX1	0.653
COMT	0.54375
COMT	0.47025
COMT	0.4735
COMT	0.5895
MIR4761	0.62325
C22orf25	0.59225
MIR185	0.5705
DGCR8	0.57825
MIR3618	0.51925
MIR1306	0.5205
RANBP1	0.621
ZDHHC8	0.66825
LOC150197	0.6075
LOC729444	0.25475
TMEM191B	0.53625
ZNF74	0.5905
MED15	0.534
POM121L4P	0.554
TMEM191A	0.50875
SERPIND1	0.4545
SNAP29	0.54575
CRKL	0.55975
AIFM3	0.6175
AIFM3	0.6505
LZTR1	0.5895
THAP7-AS1	0.6055
P2RX6	0.584
P2RX6	0.583
LOC400891	0.57
BCRP2	0.46525
POM121L8P	0.564
RIMBP3C	0.58775
RIMBP3B	0.5975
HIC2	0.602
TMEM191C	0.536
UBE2L3	0.647
UBE2L3	0.5435
UBE2L3	0.54575
CCDC116	0.537
SDF2L1	0.55925
MIR301B	0.5775
MIR130B	0.5805
PPIL2	0.5465
VPREB1	0.5355
LOC96610	0.518
LOC648691	0.58575
GGTLC2	0.59225
MIR650	0.49625
IGLL5	0.52375
GNAZ	0.624
RAB36	0.51525
BCR	0.628
FBXW4P1	0.58875
RGL4	0.52325
C22orf15	0.54725
MMP11	0.584
SMARCB1	0.51825
SLC2A11	0.62225
SLC2A11	0.55175
MIF	0.5885
DDTL	0.558
GSTT2	0.564
LOC391322	0.5225
CABIN1	0.48475
CABIN1	0.4885
SUSD2	0.6175
POM121L9P	0.57875
SPECC1L	0.51875
SPECC1L	0.44
ADORA2A	0.612
UPB1	0.55125
SNRPD3	0.56075
GGT1	0.537
GGT1	0.577
GGT1	0.578
GGT1	0.456
BCRP3	0.5665
TOP1P2	0.47
SGSM1	0.5575
KIAA1671	0.551
CRYBB3	0.5215
CRYBB2	0.4975
IGLL3P	0.55475
CRYBB2P1	0.4845
ADRBK2	0.53375
MYO18B	0.51025
SEZ6L	0.55875
ASPHD2	0.6005
SRRD	0.4815
CRYBA4	0.5025
MIAT	0.55125
TTC28-AS1	0.495
MIR3199-2	0.4905
HSCB	0.48825
CCDC117	0.52175
ZNRF3	0.5975
ZNRF3	0.4575
KREMEN1	0.62075
EMID1	0.57275
EWSR1	0.594
GAS2L1	0.62375
RFPL1	0.4455
NEFH	0.61875
NF2	0.517
CABP7	0.66475
UQCR10	0.51525
MTMR3	0.50525
HORMAD2	0.497
CCDC157	0.534
SEC14L2	0.56075
MTFP1	0.5745
TCN2	0.5095
SLC35E4	0.6125
OSBP2	0.5645
MIR3200	0.482
MORC2-AS1	0.46975
TUG1	0.503
SMTN	0.5555
SMTN	0.57525
SMTN	0.6005
INPP5J	0.5395
RNF185	0.459
LIMK2	0.53575
LIMK2	0.5185
DRG1	0.49075
SFI1	0.48975
DEPDC5	0.5075
DEPDC5	0.5075
DEPDC5	0.49325
YWHAH	0.58275
SLC5A1	0.53075
SLC5A1	0.42975
AP1B1P1	0.60325
RFPL3	0.5745
RFPL3	0.507
LOC339666	0.456
FBXO7	0.5085
FBXO7	0.49625
TIMP3	0.5295
LOC100506195	0.47875
ISX	0.51025
HMGXB4	0.50725
TOM1	0.502
TOM1	0.51775
MIR3909	0.57225
HMOX1	0.50675
MCM5	0.53525
RASD2	0.61
APOL6	0.499
APOL5	0.419
APOL1	0.49425
NCF4	0.5105
CSF2RB	0.47075
LOC100506241	0.448
MPST	0.619
MPST	0.61975
KCTD17	0.57225
CYTH4	0.51925
CDC42EP1	0.621
GGA1	0.54825
GGA1	0.5575
SH3BP1	0.61575
PDXP	0.56425
LGALS1	0.591
NOL12	0.53775
TRIOBP	0.543
TRIOBP	0.60375
H1F0	0.59675
GCAT	0.5415
GALR3	0.5695
EIF3L	0.5085
MICALL1	0.61675
POLR2F	0.51975
MIR4534	0.563
PICK1	0.52625
MAFF	0.596
MAFF	0.59275
KDELR3	0.60675
CBY1	0.4995
TOMM22	0.4945
GTPBP1	0.511
APOBEC3A	0.5365
APOBEC3A_B	0.5365
APOBEC3B	0.5235
APOBEC3C	0.52175
APOBEC3D	0.53175
APOBEC3F	0.5365
APOBEC3G	0.534
APOBEC3H	0.53175
SYNGR1	0.5715
SYNGR1	0.56875
TAB1	0.53825
LOC100506472	0.5885
MGAT3	0.647
MGAT3	0.54625
SMCR7L	0.54225
ATF4	0.56075
CACNA1I	0.55825
GRAP2	0.39775
FAM83F	0.563
LOC100130899	0.54425
TNRC6B	0.523
TNRC6B	0.43825
ADSL	0.51
SGSM3	0.486
MCHR1	0.5365
XPNPEP3	0.47975
RBX1	0.53025
MIR1281	0.54525
EP300	0.545
L3MBTL2	0.508
ZC3H7B	0.56025
TEF	0.5535
TEF	0.58775
ACO2	0.491
CSDC2	0.54925
XRCC6	0.515
C22orf46	0.52675
MEI1	0.55725
CCDC134	0.53775
SREBF2	0.5445
MIR33A	0.55375
BK250D10.8	0.5525
SEPT3	0.5805
WBP2NL	0.52975
FAM109B	0.56525
C22orf32	0.5535
LOC100132273	0.5175
LOC388906	0.5735
SERHL	0.5505
SERHL2	0.56375
RNU12	0.53275
BIK	0.5785
TSPO	0.58675
TSPO	0.58575
TSPO	0.586
MPPED1	0.63475
EFCAB6-AS1	0.57175
PNPLA3	0.59825
SAMM50	0.484
PARVB	0.482
PARVB	0.5835
PARVB	0.609
PARVB	0.538
PARVG	0.523
PARVG	0.5045
PARVG	0.5325
PARVG	0.53425
LINC00207	0.5005
PRR5	0.5785
PRR5	0.545
PRR5	0.58975
PRR5-ARHGAP8	0.593
ARHGAP8	0.536
NUP50	0.57175
NUP50	0.55425
UPK3A	0.54675
FAM118A	0.577
FAM118A	0.5905
RIBC2	0.5125
FBLN1	0.601
ATXN10	0.527
MIR4762	0.438
LOC730668	0.62325
LOC150381	0.6
MIRLET7BHG	0.58025
MIR3619	0.58625
MIRLET7A3	0.62975
MIR4763	0.62625
MIRLET7B	0.629
PPARA	0.63675
TTC38	0.5215
GTSE1	0.55775
TRMU	0.5295
GRAMD4	0.601
TBC1D22A	0.48775
MIR3201	0.46725
FAM19A5	0.63475
FAM19A5	0.698
MIR4535	0.56075
LOC100128946	0.5065
ZBED4	0.60225
CRELD2	0.5965
PIM3	0.68775
MOV10L1	0.55275
MOV10L1	0.5445
MOV10L1	0.562
PANX2	0.65775
TRABD	0.6945
SELO	0.677
PPP6R2	0.6135
ADM2	0.6295
ADM2	0.6295
MIOX	0.6125
NCAPH2	0.61775
KLHDC7B	0.689
LOC100144603	0.596
MAPK8IP2	0.61025
MAPK8IP2	0.665
SHANK3	0.68675
ACR	0.51575
RPL23AP82	0.4505
RPL23AP82	0.53875
CHL1	0.5095
CHL1	0.53275
CHL1	0.31025
CNTN6	0.364
CNTN4	0.54825
CNTN4	0.355
CNTN4	0.383
TRNT1	0.50625
LRRN1	0.56075
SETMAR	0.478
SETMAR	0.4845
ITPR1	0.4985
BHLHE40	0.6075
ARL8B	0.511
EDEM1	0.54
GRM7	0.52725
LMCD1	0.46025
LINC00312	0.427
CAV3	0.51875
THUMPD3	0.45275
SETD5	0.57775
MTMR14	0.4955
CPNE9	0.5825
BRPF1	0.56025
OGG1	0.53925
ARPC4	0.52225
ARPC4	0.524
ARPC4-TTLL3	0.524
ARPC4	0.5305
TTLL3	0.54325
JAGN1	0.4795
IL17RE	0.499
IL17RE	0.49425
IL17RC	0.62575
IL17RC	0.62575
CRELD1	0.56375
CRELD1	0.56375
PRRT3-AS1	0.59175
FANCD2	0.466
BRK1	0.49275
VHL	0.52275
IRAK2	0.503
TATDN2	0.53575
GHRLOS2	0.46375
GHRLOS	0.49275
SLC6A11	0.54325
SLC6A1	0.57075
HRH1	0.50025
HRH1	0.5565
HRH1	0.488
HRH1	0.42825
ATG7	0.47325
SYN2	0.533
PPARG	0.5505
PPARG	0.5235
PPARG	0.3575
TSEN2	0.49325
TSEN2	0.4915
MKRN2	0.463
CAND2	0.553
HDAC11	0.57375
HDAC11	0.583
FBLN2	0.60125
FBLN2	0.59075
LOC285375	0.53675
LOC100132526	0.53575
TPRXL	0.53025
TMEM43	0.56425
LSM3	0.45775
SLC6A6	0.595
C3orf19	0.45525
C3orf20	0.4205
FGD5	0.51275
NR2C2	0.538
CAPN7	0.4575
LOC100505696	0.36975
EAF1	0.47475
BTD	0.46525
MIR563	0.38275
GALNTL2	0.49675
OXNAD1	0.4505
PLCL2	0.56375
PLCL2	0.40375
MIR3714	0.40425
LOC339862	0.36975
KCNH8	0.5235
RAB5A	0.4825
KAT2B	0.518
SGOL1-AS1	0.38625
VENTXP7	0.425
UBE2E2	0.52575
MIR548AC	0.3495
UBE2E1	0.51075
UBE2E1	0.461
RPL15	0.48225
RPL15	0.49125
RPL15	0.48925
RPL15	0.489
NR1D2	0.5745
NR1D2	0.552
LOC644990	0.5035
RARB	0.44275
RARB	0.446
OXSM	0.40675
LRRC3B	0.49075
CMC1	0.4585
ZCWPW2	0.38875
LOC645206	0.49975
RBMS3	0.4245
TGFBR2	0.47125
STT3B	0.53725
OSBPL10-AS1	0.45175
ZNF860	0.52075
GPD1L	0.5255
CMTM8	0.5365
CMTM7	0.5335
CNOT10	0.447
CNOT10	0.4095
TRIM71	0.62
CCR4	0.44975
CRTAP	0.49625
FBXL2	0.4755
FBXL2	0.47525
PDCD6IP	0.45625
ARPP21	0.46675
ARPP21	0.46275
ARPP21	0.3745
ARPP21	0.36975
ARPP21	0.3695
ARPP21	0.37
ARPP21	0.385
MIR128-2	0.38075
STAC	0.474
MLH1	0.44725
MLH1	0.47175
GOLGA4	0.4995
C3orf35	0.45725
ITGA9	0.58525
CTDSPL	0.638
MIR26A1	0.478
VILL	0.548
DLEC1	0.512
MYD88	0.59175
OXSR1	0.53625
SLC22A13	0.478
SLC22A14	0.46675
XYLB	0.5305
ACVR2B	0.609
EXOG	0.46325
WDR48	0.451
TTC21A	0.55625
CCR8	0.424
SLC25A38	0.514
RPSA	0.48325
RPSA	0.47825
SNORA6	0.46275
SNORA62	0.445
MOBP	0.396
MYRIP	0.548
EIF1B	0.4505
ENTPD3	0.49175
RPL14	0.46775
RPL14	0.467
ZNF619	0.46175
ZNF619	0.4605
ZNF620	0.4205
ZNF620	0.41825
ZNF621	0.49925
CTNNB1	0.496
TRAK1	0.49275
TRAK1	0.45525
TRAK1	0.42275
VIPR1	0.49175
VIPR1	0.60325
SS18L2	0.5155
NKTR	0.48725
ZBTB47	0.6245
KBTBD5	0.55125
CCDC13-AS1	0.55325
CCBP2	0.41175
ZNF662	0.497
ZNF662	0.50075
KRBOX1	0.4335
FAM198A	0.5105
SNRK	0.489
ABHD5	0.513
MIR138-1	0.47925
C3orf77	0.45
C3orf23	0.473
C3orf23	0.4735
ZNF167	0.4785
ZNF660	0.472
ZNF197	0.451
ZNF35	0.39
ZNF502	0.46775
ZNF501	0.46225
KIF15	0.47425
MIR564	0.52375
TMEM42	0.522
TGM4	0.45075
EXOSC7	0.50125
CLEC3B	0.4805
LARS2	0.47
LIMD1	0.59725
SACM1L	0.47625
CCR9	0.4735
CXCR6	0.4365
CCR3	0.41125
CCR2	0.43025
CCR5	0.419
CCRL2	0.4815
CCRL2	0.4835
RTP3	0.49775
TDGF1	0.461
TDGF1	0.46675
LOC100132146	0.447
TMIE	0.57075
PTH1R	0.58375
PTH1R	0.6455
NBEAL2	0.60475
NRADDP	0.595
FLJ39534	0.539
KLHL18	0.55275
PTPN23	0.5385
DHX30	0.529
MIR1226	0.59725
MIR4443	0.50875
CAMP	0.5635
ZNF589	0.51475
FBXW12	0.48625
TMA7	0.49775
ATRIP	0.52025
TREX1	0.594
ARIH2	0.546
P4HTM	0.56825
WDR6	0.6015
NDUFAF3	0.61675
NDUFAF3	0.611
NDUFAF3	0.6235
KLHDC8B	0.5705
CCDC36	0.5285
CCDC36	0.523
MIR4271	0.47475
TCTA	0.5205
DAG1	0.5345
DAG1	0.55575
BSN	0.557
APEH	0.5835
RNF123	0.5835
FAM212A	0.59575
RBM6	0.5465
RBM5	0.48575
SEMA3F	0.625
GNAT1	0.56225
SLC38A3	0.61925
GNAI2	0.58475
GNAI2	0.57325
SEMA3B	0.59275
C3orf45	0.5585
CYB561D2	0.5715
HEMK1	0.5685
MAPKAPK3	0.58925
MAPKAPK3	0.56375
MIR4787	0.53125
DOCK3	0.533
MANF	0.52525
RBM15B	0.6055
RAD54L2	0.43525
TEX264	0.57875
TEX264	0.57725
GRM2	0.57225
IQCF4	0.4465
IQCF3	0.389
IQCF2	0.43775
PARP3	0.58025
GPR62	0.58075
ABHD14A	0.577
ABHD14A-ACY1	0.577
ACY1	0.5685
ALAS1	0.552
PPM1M	0.593
PPM1M	0.5955
GLYCTK	0.50125
DNAH1	0.539
PHF7	0.57625
NISCH	0.60725
STAB1	0.62125
C3orf78	0.55175
GNL3	0.4585
SNORD19	0.4265
SNORD19B	0.4225
SNORD69	0.4295
SPCS1	0.53825
ITIH1	0.526
ITIH1	0.53125
ITIH1	0.53125
ITIH1	0.53075
ITIH3	0.581
PRKCD	0.62
CACNA1D	0.593
IL17RB	0.57925
CACNA2D3	0.6245
CCDC66	0.4215
ARHGEF3-AS1	0.4335
SPATA12	0.43675
APPL1	0.4865
PDE12	0.514
SLMAP	0.50225
FLNB	0.558
ABHD6	0.57275
RPP14	0.52175
PXK	0.52125
KCTD6	0.50025
KCTD6	0.4075
PTPRG	0.5835
C3orf14	0.4215
LOC285401	0.37725
SYNPR	0.48925
SYNPR	0.41675
SNTN	0.41325
C3orf49	0.41125
ATXN7	0.5475
ATXN7	0.37775
ATXN7	0.398
PSMD6-AS2	0.364
PRICKLE2-AS1	0.428
PRICKLE2-AS2	0.407
PRICKLE2-AS3	0.42025
ADAMTS9-AS2	0.49775
MIR548A2	0.3795
MAGI1-AS1	0.37075
SLC25A26	0.4065
SLC25A26	0.26325
KBTBD8	0.43475
MIR4272	0.40475
FAM19A1	0.3935
FAM19A1	0.35325
ARL6IP5	0.44425
MITF	0.50325
MITF	0.37925
MITF	0.386
MITF	0.388
MITF	0.35675
GPR27	0.59825
LOC201617	0.4665
GXYLT2	0.481
PPP4R2	0.50375
EBLN2	0.3855
MIR4444-1	0.3955
MIR1324	0.4955
FLJ20518	0.43675
FRG2C	0.437
LOC401074	0.53675
LOC401074	0.52725
MIR4273	0.394
ROBO2	0.48875
ROBO2	0.40225
CADM2	0.48575
MIR5688	0.35025
CADM2	0.4125
CADM2	0.30225
CHMP2B	0.44975
HTR1F	0.45725
ZNF654	0.36025
C3orf38	0.4525
EPHA3	0.40325
ARL13B	0.434
NSUN3	0.4205
LOC255025	0.41825
EPHA6	0.54225
EPHA6	0.31
ARL6	0.42525
CRYBG3	0.47975
OR5AC2	0.3405
OR5H1	0.3395
OR5H14	0.338
OR5H15	0.33975
OR5H6	0.34
OR5H2	0.3585
OR5K4	0.332
OR5K3	0.322
OR5K1	0.36625
OR5K2	0.34225
GPR15	0.40525
ST3GAL6	0.52225
COL8A1	0.43075
C3orf26	0.4295
C3orf26	0.36975
TMEM30C	0.41675
TBC1D23	0.42625
NIT2	0.487
LNP1	0.4895
TMEM45A	0.44475
GPR128	0.40475
TFG	0.48
TFG	0.4815
TFG	0.4845
FAM172BP	0.4115
TRMT10C	0.43125
PCNP	0.4545
LOC100009676	0.4915
LOC285359	0.3865
CEP97	0.38825
NXPE3	0.4925
NXPE3	0.48425
NFKBIZ	0.39725
NFKBIZ	0.5115
LOC152225	0.3745
ZPLD1	0.35975
ALCAM	0.501
LOC344595	0.40575
CCDC54	0.362
BBX	0.49175
LOC285205	0.37525
HHLA2	0.386
DZIP3	0.41825
TRAT1	0.3635
FLJ22763	0.36175
LINC00488	0.431
FLJ25363	0.4385
PVRL3	0.5475
PVRL3	0.5505
CD96	0.395
PLCXD2	0.46225
PHLDB2	0.42275
PHLDB2	0.502
PHLDB2	0.5005
ABHD10	0.41575
TAGLN3	0.472
TAGLN3	0.474
TMPRSS7	0.4205
C3orf52	0.49425
MIR567	0.42975
CD200	0.44775
SLC35A5	0.464
GTPBP8	0.4185
BOC	0.5495
WDR52-AS1	0.3735
SIDT1	0.44675
MIR4446	0.428
ATP6V1A	0.493
GRAMD1C	0.4755
GRAMD1C	0.3545
ZDHHC23	0.47925
QTRTD1	0.4285
TIGIT	0.468
ZBTB20-AS1	0.501
GAP43	0.407
LSAMP-AS3	0.359
IGSF11-AS1	0.35225
C3orf30	0.43675
UPK1B	0.408
ARHGAP31	0.5065
POGLUT1	0.4665
TIMMDC1	0.47475
ADPRH	0.46825
PLA1A	0.44825
C3orf15	0.45425
NR1I2	0.42325
NR1I2	0.44975
NDUFB4	0.441
GTF2E1	0.4495
STXBP5L	0.4715
ARGFX	0.3985
FBXO40	0.4215
EAF2	0.43325
SLC15A2	0.38425
CD86	0.3665
CD86	0.42475
CASR	0.476
CASR	0.47925
CSTA	0.3735
FAM162A	0.4465
DTX3L	0.478
PARP15	0.41675
PARP15	0.41575
PARP14	0.52775
DIRC2	0.5125
LOC100129550	0.40425
PDIA5	0.52625
